679 -108.906 130.68
680 -109.632 130.499
681 -110.497 130.362
682 -111.479 130.26
683 -112.541 130.162
684 -113.64 130.027
685 -114.732 129.812
686 -115.776 129.488
687 -116.734 129.043
688 -117.569 128.483
689 -118.253 127.828
690 -118.765 127.101
691 -119.102 126.324
692 -119.281 125.517
693 -119.33 124.697
694 -119.289 123.882
695 -119.195 123.093
696 -119.078 122.355
697 -118.953 121.698
698 -118.826 121.153
699 -118.694 120.742
700 -118.552 120.481
701 -118.394 120.37
702 -118.218 120.394
703 -118.024 120.529
704 -117.812 120.747
705 -117.587 121.024
706 -117.356 121.348
707 -117.13 121.723
708 -116.923 122.161
709 -116.748 122.674
710 -116.613 123.269
711 -116.518 123.935
712 -116.46 124.644
713 -116.433 125.353
714 -116.441 126.014
715 -116.494 126.586
716 -116.614 127.045
717 -116.82 127.387
718 -117.124 127.62
719 -117.522 127.762
720 -117.99 127.827
721 -118.493 127.817
722 -118.986 127.717
723 -119.427 127.507
724 -119.78 127.164
725 -120.014 126.674
726 -120.102 126.042
727 -120.018 125.29
728 -119.739 124.457
729 -119.245 123.591
730 -118.526 122.737
731 -117.581 121.93
732 -116.421 121.186
733 -115.069 120.508
734 -113.56 119.894
735 -111.929 119.342
736 -110.225 118.867
737 -108.504 118.5
738 -106.848 118.285
739 -105.352 118.271
740 -104.097 118.488
741 -103.132 118.933
742 -102.455 119.573
743 -102.021 120.339
744 -101.763 121.156
745 -101.612 121.956
746 -101.52 122.699
747 -101.466 123.375
748 -101.455 124.003
749 -101.499 124.614
750 -101.613 125.231
751 -101.801 125.861
752 -102.058 126.483
753 -102.373 127.059
754 -102.735 127.543
755 -103.141 127.899
756 -103.59 128.11
757 -104.09 128.185
758 -104.645 128.155
759 -105.255 128.065
760 -105.91 127.956
761 -106.586 127.854
762 -107.244 127.762
763 -107.832 127.656
764 -108.291 127.5
765 -108.57 127.255
766 -108.634 126.899
767 -108.472 126.437
768 -108.102 125.907
769 -107.571 125.373
770 -106.942 124.91
771 -106.282 124.58
772 -105.649 124.42
773 -105.085 124.429
774 -104.617 124.581
775 -104.268 124.831
776 -104.063 125.141
777 -104.038 125.488
778 -104.238 125.871
779 -104.71 126.299
780 -105.482 126.784
781 -106.555 127.324
782 -107.899 127.9
783 -109.45 128.473
784 -111.125 128.994
785 -112.841 129.412
786 -114.523 129.693
787 -116.115 129.818
788 -117.58 129.795
789 -118.892 129.647
790 -120.039 129.412
791 -121.019 129.129
792 -121.836 128.836
793 -122.5 128.558
794 -123.026 128.31
795 -123.432 128.101
796 -123.735 127.933
797 -123.945 127.81
798 -124.072 127.74
799 -124.117 127.728
800 -124.086 127.78
801 -123.987 127.887
802 -123.832 128.035
803 -123.64 128.193
804 -123.428 128.33
805 -123.211 128.411
806 -122.996 128.408
807 -122.788 128.303
808 -122.585 128.085
809 -122.388 127.752
810 -122.198 127.303
811 -122.019 126.737
812 -121.863 126.052
813 -121.75 125.25
814 -121.708 124.342
815 -121.775 123.353
816 -121.991 122.326
817 -122.388 121.319
818 -122.983 120.394
819 -123.774 119.603
820 -124.732 118.97
821 -125.815 118.494
822 -126.973 118.148
823 -128.159 117.893
824 -129.333 117.692
825 -130.463 117.524
826 -131.523 117.39
827 -132.487 117.305
828 -133.328 117.289
829 -134.018 117.353
830 -134.528 117.491
831 -134.836 117.674
832 -134.927 117.861
833 -134.797 118.009
834 -134.451 118.089
835 -133.903 118.1
836 -133.179 118.07
837 -132.313 118.052
838 -131.35 118.12
839 -130.343 118.34
840 -129.352 118.756
841 -128.43 119.376
842 -127.616 120.17
843 -126.932 121.079
844 -126.379 122.034
845 -125.942 122.979
846 -125.601 123.883
847 -125.345 124.743
848 -125.175 125.581
849 -125.105 126.426
850 -125.155 127.3
851 -125.339 128.199
852 -125.66 129.095
853 -126.103 129.943
854 -126.641 130.689
855 -127.246 131.291
856 -127.892 131.724
857 -128.561 131.988
858 -129.244 132.103
859 -129.932 132.1
860 -130.62 132.015
861 -131.303 131.874
862 -131.974 131.693
863 -132.627 131.474
864 -133.25 131.214
865 -133.824 130.908
866 -134.319 130.563
867 -134.697 130.193
868 -134.919 129.825
869 -134.948 129.491
870 -134.765 129.22
871 -134.37 129.032
872 -133.779 128.938
873 -133.02 128.938
874 -132.124 129.031
875 -131.113 129.218
876 -130.004 129.502
877 -128.815 129.889
