-59.8782 -40.0261
-66.1586 -39.9534
-62.7785 -40.2551
-63.8513 -37.376
-62.7992 -39.5761
-64.731 -35.8666
-67.2513 -37.6843
-69.3135 -34.9183
-68.6117 -36.9014
-62.1064 -42.2049
-60.8218 -36.1634
-59.148 -44.0938
-58.5283 -43.2732
-63.9499 -33.0465
-61.2205 -44.0634
-57.5955 -43.5846
-59.7292 -41.2763
-60.0402 -52.2163
-62.6072 -46.5126
-65.4607 -42.9298
-69.7057 -43.9712
-74.1359 -44.3088
-78.4947 -39.2897
-74.868 -40.936
-69.9142 -45.0293
-70.2444 -44.0983
-65.6257 -46.1115
-60.0152 -47.6985
-64.7696 -46.9765
-68.122 -39.3067
-63.9683 -44.7744
-71.5868 -39.4917
-75.5862 -34.9341
-68.7348 -38.1733
-60.1264 -44.213
-62.1383 -38.846
-62.14 -40.0221
-60.7765 -42.265
-60.1164 -39.8629
-68.0303 -35.9963
-69.0766 -45.2886
-69.2345 -41.1258
-63.3046 -43.2184
-58.7234 -51.9777
-62.2307 -50.0521
-61.083 -46.5325
-61.3529 -48.9271
-63.297 -48.3491
-61.9107 -41.9364
-53.9322 -47.0044
-56.0872 -43.8661
-56.5802 -42.6386
-53.0793 -40.4194
-54.5466 -36.446
-62.4159 -31.5418
-61.1621 -33.3571
-61.2457 -32.1274
-64.8734 -30.916
-63.9692 -29.8247
-56.2551 -38.821
-60.6782 -39.0277
-63.916 -38.1584
-52.4756 -42.9954
-55.4786 -46.2741
-65.4019 -46.4243
-67.6148 -41.7141
-59.2986 -51.516
-62.5293 -52.7179
-66.7766 -49.7506
-68.3484 -47.4284
-73.7397 -46.7036
-80.1535 -41.2575
-68.731 -44.6835
-60.9894 -40.5651
-60.2173 -42.9741
-61.195 -41.0525
-53.5113 -37.0159
-57.2733 -34.2386
-59.4238 -33.7289
-56.0259 -36.2114
-60.5054 -34.589
-67.6038 -31.267
-67.8436 -34.3514
-67.9772 -39.4187
-64.5247 -42.0578
-52.2673 -47.9041
-53.5532 -47.8259
-60.8723 -48.9424
-66.3466 -46.5164
-60.8599 -51.0425
-63.3261 -51.1174
-67.8736 -49.6375
-62.5002 -53.8565
-62.9396 -52.6301
-70.3018 -43.777
-66.8752 -50.1737
-69.4575 -42.1639
-70.5867 -39.1602
-69.7252 -41.91
-65.9707 -41.3688
-65.8478 -39.1801
-59.2506 -42.4298
-58.6384 -44.3178
-65.942 -38.5326
-65.3392 -39.1225
-62.5793 -42.7095
-64.3952 -44.7252
-67.2345 -47.0606
-64.5059 -48.5243
-62.0204 -46.9068
-64.9258 -47.7955
-60.4222 -49.6484
-58.4917 -47.9045
-65.5668 -45.1084
-66.134 -43.4649
-64.6086 -46.4183
-63.6327 -47.6659
-67.5836 -41.231
-61.8402 -49.3939
-63.9091 -46.8326
-66.7302 -41.3551
-66.8225 -44.2377
-68.2489 -40.0138
-65.2495 -39.9301
-61.0782 -46.277
-63.3071 -41.7017
-62.9607 -41.3816
-63.9712 -41.833
-64.3111 -39.1174
-66.3176 -36.4143
-63.613 -36.7196
-57.9514 -39.0335
-55.8665 -41.2194
-55.8026 -44.6732
-55.4339 -42.9074
-58.5623 -42.546
-65.4985 -36.8793
-67.0029 -38.6859
-67.9087 -43.8736
-68.0991 -37.0851
-67.5701 -39.4653
-65.319 -46.995
-68.3359 -42.3227
-62.1652 -44.7268
-58.4124 -50.3095
-58.8034 -45.7072
-59.8456 -43.9856
-55.0635 -49.2041
-48.6111 -52.2774
-48.6913 -51.6324
-42.2442 -58.8355
-41.0366 -58.4225
-54.5482 -47.5154
-58.7828 -47.0347
-58.7034 -46.3749
-61.6892 -37.6033
-58.245 -39.736
-57.6932 -39.3836
-60.6893 -35.1288
-60.6839 -32.4028
-56.257 -34.8787
-56.1586 -35.6308
-61.3632 -32.7756
-65.8397 -28.6556
-66.678 -31.3635
-72.7256 -28.5964
-75.8513 -28.0396
-71.7663 -35.9613
-74.1267 -32.8557
-81.0164 -29.9035
-79.829 -33.001
-79.333 -31.5375
-82.7494 -23.9014
-81.404 -27.0631
-73.2469 -32.8376
-61.4652 -36.8662
-62.0493 -37.2676
-62.3146 -34.3696
-64.2571 -33.2269
-66.0034 -33.4516
-65.372 -30.4522
-62.0807 -32.6658
-60.4538 -35.729
-57.165 -39.0406
-55.6401 -39.3179
-59.2029 -38.785
-62.8535 -38.0848
-64.3537 -36.0827
-59.9702 -41.3674
-59.6444 -39.3057
-60.743 -37.4726
